inventory_id,master_row_type,url,source_role,purpose_jobs,active_source_keys,current_usability,why_not_currently_usable,last_fetch_state,http_status,resolved_url,fetch_explanation,safe_use,next_action,connection_status,parser_status,freshness_status,data_date,record_count,screener_integration,current_gate_state,evidence_source_url,status_as_of,master_canonical_url,master_placeholder_flag,master_evidence_note,source_file,source_csv_excel_row
101,CURRENT_INVENTORY,https://www.gold.org/goldhub/data/gold-etfs-holdings-and-flows,OFFICIAL_OR_PRIMARY,CAUSAL_TRIGGER|FLOW_CONFIRMATION,wgc_gold_etf_holdings|wgc_gold_etf_flows,CONNECTED_FRESH_STRUCTURED,No connection blocker; use remains limited by declared source scope and final gate confluence.,wgc_gold_etf_holdings:NEW|wgc_gold_etf_flows:UNCHANGED,wgc_gold_etf_holdings:200|wgc_gold_etf_flows:200,wgc_gold_etf_holdings:https://fsapi.gold.org/api/v11/charts/etfv2/revised/holdings-chart2|wgc_gold_etf_flows:https://fsapi.gold.org/api/v11/charts/etfv2/revised/flows-chart2,wgc_gold_etf_holdings: Parsed 5839 WGC weekly ETF holdings observations. | wgc_gold_etf_flows: Parsed 2225 WGC weekly ETF flows observations.,Official or primary landing/data source; URL presence alone cannot unlock READY.,MONITOR_FRESHNESS_SCHEMA_DRIFT_AND_SCOPE,CONNECTED_FRESH_STRUCTURED,wgc_gold_etf_holdings:STRUCTURED_OK|wgc_gold_etf_flows:STRUCTURED_OK,wgc_gold_etf_holdings:FRESH|wgc_gold_etf_flows:FRESH,wgc_gold_etf_holdings:2026-07-10|wgc_gold_etf_flows:2026-07-10,wgc_gold_etf_holdings:5839|wgc_gold_etf_flows:2225,GATE_DEPENDENCY,wgc_gold_etf_holdings:PASS|wgc_gold_etf_flows:PASS,wgc_gold_etf_holdings:https://fsapi.gold.org/api/v11/charts/etfv2/revised/holdings-chart2|wgc_gold_etf_flows:https://fsapi.gold.org/api/v11/charts/etfv2/revised/flows-chart2,2026-07-14,https://www.gold.org/goldhub/data/gold-etfs-holdings-and-flows,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,102
102,CURRENT_INVENTORY,https://www.gold.org/goldhub/data/gold-open-interest,OFFICIAL_OR_PRIMARY,ELIGIBILITY_VETO|FLOW_CONFIRMATION|EXECUTION_RISK,world_gold_council_oi,CONNECTED_FRESH_STRUCTURED,No connection blocker; use remains limited by declared source scope and final gate confluence.,world_gold_council_oi:NEW,world_gold_council_oi:200,world_gold_council_oi:https://fsapi.gold.org/datawarehouseapi/api/total-open-interest,world_gold_council_oi: Parsed 1256 WGC weekly gold futures OI observations.,Official or primary landing/data source; URL presence alone cannot unlock READY.,MONITOR_FRESHNESS_SCHEMA_DRIFT_AND_SCOPE,CONNECTED_FRESH_STRUCTURED,world_gold_council_oi:STRUCTURED_OK,world_gold_council_oi:FRESH,world_gold_council_oi:2026-07-10,world_gold_council_oi:1256,GATE_DEPENDENCY,world_gold_council_oi:PASS,world_gold_council_oi:https://fsapi.gold.org/datawarehouseapi/api/total-open-interest,2026-07-14,https://www.gold.org/goldhub/data/gold-open-interest,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,103
103,CURRENT_INVENTORY,https://www.gold.org/goldhub/data/gold-reserves-by-country,OFFICIAL_OR_PRIMARY,CAUSAL_TRIGGER|FLOW_CONFIRMATION,,RESOLVER_PENDING,Official/primary URL is inventoried but has not been converted into a verified artifact contract.,HTML_WITH_ARTIFACT_LINKS,200,https://www.gold.org/goldhub/data/gold-reserves-by-country,Landing page exposes links but no relevant verified data artifact was promoted.,Official or primary landing/data source; URL presence alone cannot unlock READY.,Resolve only purpose-matching same-organization artifacts.,RESOLVER_PENDING,NOT_LINKED,NOT_LINKED,,,NOT_CONNECTED,NOT_A_GATE_DEPENDENCY,https://www.gold.org/goldhub/data/gold-reserves-by-country,2026-07-14,https://www.gold.org/goldhub/data/gold-reserves-by-country,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,104
104,CURRENT_INVENTORY,http://www.insiderscreener.com,SECONDARY_DISCOVERY,DISCOVERY,,SECONDARY_DISCOVERY,Intentionally limited to reference or discovery; it cannot be trading proof.,NOT_ATTEMPTED_IN_BOUNDED_AUDIT,,,Not network-tested by the bounded 2026-07-13 audit; this is not the same as fetch failure.,May create a lead only; the claim must be reconciled to official evidence.,DO_NOT_ACTIVATE_AS_GATE_AUTHORITY,SECONDARY_DISCOVERY_ONLY,NOT_LINKED,NOT_LINKED,,,DISCOVERY_ONLY,NOT_A_GATE_DEPENDENCY,,2026-07-14,http://www.insiderscreener.com,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,105
105,CURRENT_INVENTORY,https://www.insiderscreener.com/en/,SECONDARY_DISCOVERY,DISCOVERY,,SECONDARY_DISCOVERY,Intentionally limited to reference or discovery; it cannot be trading proof.,NOT_ATTEMPTED_IN_BOUNDED_AUDIT,,,Not network-tested by the bounded 2026-07-13 audit; this is not the same as fetch failure.,May create a lead only; the claim must be reconciled to official evidence.,DO_NOT_ACTIVATE_AS_GATE_AUTHORITY,SECONDARY_DISCOVERY_ONLY,NOT_LINKED,NOT_LINKED,,,DISCOVERY_ONLY,NOT_A_GATE_DEPENDENCY,,2026-07-14,https://www.insiderscreener.com/en,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,106
106,CURRENT_INVENTORY,https://www.insiderscreener.com/en/india/insider-trading/?utm_source=chatgpt.com,SECONDARY_DISCOVERY,DISCOVERY,,SECONDARY_DISCOVERY,Intentionally limited to reference or discovery; it cannot be trading proof.,NOT_ATTEMPTED_IN_BOUNDED_AUDIT,,,Not network-tested by the bounded 2026-07-13 audit; this is not the same as fetch failure.,May create a lead only; the claim must be reconciled to official evidence.,DO_NOT_ACTIVATE_AS_GATE_AUTHORITY,SECONDARY_DISCOVERY_ONLY,NOT_LINKED,NOT_LINKED,,,DISCOVERY_ONLY,NOT_A_GATE_DEPENDENCY,,2026-07-14,https://www.insiderscreener.com/en/india/insider-trading,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,107
107,CURRENT_INVENTORY,https://www.lbma.org.uk/prices-and-data/precious-metal-prices,OFFICIAL_OR_PRIMARY,ELIGIBILITY_VETO|FLOW_CONFIRMATION|EXECUTION_RISK,,METADATA_ONLY,Official/primary URL is inventoried but has not been converted into a verified artifact contract.,HTML_METADATA_ONLY,200,https://www.lbma.org.uk/prices-and-data/precious-metal-prices,No verified row-level payload contract.,Official or primary landing/data source; URL presence alone cannot unlock READY.,Discover official API/file contract or retain as reference only.,METADATA_ONLY,NOT_LINKED,NOT_LINKED,,,NOT_CONNECTED,NOT_A_GATE_DEPENDENCY,https://www.lbma.org.uk/prices-and-data/precious-metal-prices,2026-07-14,https://www.lbma.org.uk/prices-and-data/precious-metal-prices,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,108
108,CURRENT_INVENTORY,https://www.marketinout.com/stock-screener/industry.php?picker=traditional_patterns,REFERENCE_ONLY,DESIGN_REFERENCE,,REFERENCE_ONLY,Intentionally limited to reference or discovery; it cannot be trading proof.,NOT_ATTEMPTED_IN_BOUNDED_AUDIT,,,Not network-tested by the bounded 2026-07-13 audit; this is not the same as fetch failure.,"Workflow, UX or comparison reference; not a TrendForge data authority.",DO_NOT_ACTIVATE_AS_GATE_AUTHORITY,REFERENCE_ONLY,NOT_LINKED,NOT_LINKED,,,NO_MARKET_DATA_AUTHORITY,NOT_A_GATE_DEPENDENCY,,2026-07-14,https://www.marketinout.com/stock-screener/industry.php?picker=traditional_patterns,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,109
109,CURRENT_INVENTORY,https://www.mca.gov.in/content/mca/global/en/mca/master-data/MDS.html,OFFICIAL_OR_PRIMARY,RESEARCH_CONTEXT,mca_master_data,REGISTERED_NO_OUTPUT,Source is registered but has no verified snapshot/parser output.,mca_master_data:NO_SNAPSHOT,mca_master_data:NA,mca_master_data:NO_SNAPSHOT,mca_master_data: registered but no source snapshot/parser output exists.,Official or primary landing/data source; URL presence alone cannot unlock READY.,IMPLEMENT_RESOLVER_PARSER_FIXTURE_AND_FRESHNESS,REGISTERED_NO_OUTPUT,mca_master_data:NO_OUTPUT,mca_master_data:MISSING,mca_master_data:UNKNOWN,mca_master_data:0,RESEARCH_CONTEXT_ONLY,NOT_A_GATE_DEPENDENCY,mca_master_data:NO_SNAPSHOT,2026-07-14,https://www.mca.gov.in/content/mca/global/en/mca/master-data/MDS.html,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,110
110,CURRENT_INVENTORY,https://www.mcxindia.com/circulars/all-circulars,OFFICIAL_OR_PRIMARY,RESEARCH_CONTEXT,,HTML_SCHEMA_PENDING,Official/primary URL is inventoried but has not been converted into a verified artifact contract.,HTML_STRUCTURED_CANDIDATE,200,https://www.mcxindia.com/circulars/all-circulars,HTML contains structured rows but semantics/date schema are not verified.,Official or primary landing/data source; URL presence alone cannot unlock READY.,Implement source-specific deterministic HTML/embedded-JSON parser.,HTML_SCHEMA_PENDING,NOT_LINKED,NOT_LINKED,,,NOT_CONNECTED,NOT_A_GATE_DEPENDENCY,https://www.mcxindia.com/circulars/all-circulars,2026-07-14,https://www.mcxindia.com/circulars/all-circulars,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,111
111,CURRENT_INVENTORY,https://www.mcxindia.com/en/products/bullion/gold,OFFICIAL_OR_PRIMARY,CAUSAL_TRIGGER|FLOW_CONFIRMATION,,METADATA_ONLY,Official/primary URL is inventoried but has not been converted into a verified artifact contract.,HTML_METADATA_ONLY,200,https://www.mcxindia.com/en/products/bullion/gold,No verified row-level payload contract.,Official or primary landing/data source; URL presence alone cannot unlock READY.,Discover official API/file contract or retain as reference only.,METADATA_ONLY,NOT_LINKED,NOT_LINKED,,,NOT_CONNECTED,NOT_A_GATE_DEPENDENCY,https://www.mcxindia.com/en/products/bullion/gold,2026-07-14,https://www.mcxindia.com/en/products/bullion/gold,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,112
112,CURRENT_INVENTORY,https://www.mcxindia.com/market-data/bhav-copy,OFFICIAL_OR_PRIMARY,ELIGIBILITY_VETO|FLOW_CONFIRMATION|EXECUTION_RISK,mcx_bhavcopy,CONNECTED_FRESH_STRUCTURED,No connection blocker; use remains limited by declared source scope and final gate confluence.,mcx_bhavcopy:NEW,mcx_bhavcopy:200,mcx_bhavcopy:https://www.mcxindia.com/market-data/bhavcopy,mcx_bhavcopy: MCX bhavcopy parsed from mcx_embedded_json; EOD confirmation only.,Official embedded MCX FUTCOM rows parsed; options and live data excluded.,MONITOR_FRESHNESS_SCHEMA_DRIFT_AND_SCOPE,CONNECTED_FRESH_STRUCTURED,mcx_bhavcopy:STRUCTURED_OK,mcx_bhavcopy:FRESH,mcx_bhavcopy:2026-07-10,mcx_bhavcopy:143,GATE_DEPENDENCY,mcx_bhavcopy:PASS,mcx_bhavcopy:https://www.mcxindia.com/market-data/bhavcopy,2026-07-14,https://www.mcxindia.com/market-data/bhav-copy,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,113
113,CURRENT_INVENTORY,https://www.mcxindia.com/market-data/option-chain,OFFICIAL_OR_PRIMARY,ELIGIBILITY_VETO|FLOW_CONFIRMATION|EXECUTION_RISK,mcx_option_chain,CONNECTED_STALE_STRUCTURED,"The MCX option-chain schema is normalized, but the public endpoint contract remains unverified and the fresh session seed returned 403, so the validated 2026-07-14 artifact is stale research-only context.",mcx_option_chain:STALE_FALLBACK,mcx_option_chain:403_ON_SEED,https://www.mcxindia.com/GetOptionChain?InstrumentType=optfut&Symbol=GOLD&Expiry=29JUL2026,"Normalized 332 CE/PE rows; PCR 0.623491, call wall 155000, put wall 120000, max pain 145000. Metrics are context, not directional proof.","Research-only MCX options positioning context. Cannot unlock READY or produce GEX without verified IV, lot size, and positioning assumptions.",VERIFY_MCX_SESSION_CONTRACT_AND_REFRESH_DURING_MARKET_HOURS,CONNECTED_STALE_STRUCTURED,mcx_option_chain:STALE_FALLBACK,mcx_option_chain:STALE_FALLBACK,mcx_option_chain:2026-07-14,mcx_option_chain:332,MCX_RESEARCH_CONTEXT,mcx_option_chain:WAIT_STALE_DATA,https://www.mcxindia.com/GetOptionChain?InstrumentType=optfut&Symbol=GOLD&Expiry=29JUL2026,2026-07-15,https://www.mcxindia.com/market-data/option-chain,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,114
114,CURRENT_INVENTORY,https://www.mcxindia.com/market-operations,OFFICIAL_OR_PRIMARY,RESEARCH_CONTEXT,,METADATA_ONLY,Official/primary URL is inventoried but has not been converted into a verified artifact contract.,HTML_METADATA_ONLY,200,https://www.mcxindia.com/market-operations,No verified row-level payload contract.,Official or primary landing/data source; URL presence alone cannot unlock READY.,Discover official API/file contract or retain as reference only.,METADATA_ONLY,NOT_LINKED,NOT_LINKED,,,NOT_CONNECTED,NOT_A_GATE_DEPENDENCY,https://www.mcxindia.com/market-operations,2026-07-14,https://www.mcxindia.com/market-operations,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,115
115,CURRENT_INVENTORY,https://www.mcxindia.com/market-operations/delivery,OFFICIAL_OR_PRIMARY,RESEARCH_CONTEXT,mcx_delivery_reports,REGISTERED_NO_OUTPUT,Source is registered but has no verified snapshot/parser output.,mcx_delivery_reports:NO_SNAPSHOT,mcx_delivery_reports:NA,mcx_delivery_reports:NO_SNAPSHOT,mcx_delivery_reports: registered but no source snapshot/parser output exists.,Official or primary landing/data source; URL presence alone cannot unlock READY.,IMPLEMENT_RESOLVER_PARSER_FIXTURE_AND_FRESHNESS,REGISTERED_NO_OUTPUT,mcx_delivery_reports:NO_OUTPUT,mcx_delivery_reports:MISSING,mcx_delivery_reports:UNKNOWN,mcx_delivery_reports:0,RESEARCH_CONTEXT_ONLY,NOT_A_GATE_DEPENDENCY,mcx_delivery_reports:NO_SNAPSHOT,2026-07-14,https://www.mcxindia.com/market-operations/delivery,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,116
116,CURRENT_INVENTORY,https://www.mcxindia.com/market-operations/trading-surveillance/future-prices,OFFICIAL_OR_PRIMARY,ELIGIBILITY_VETO,,HTML_SCHEMA_PENDING,Official/primary URL is inventoried but has not been converted into a verified artifact contract.,HTML_STRUCTURED_CANDIDATE,200,https://www.mcxindia.com/market-operations/trading-surveillance/future-prices,HTML contains structured rows but semantics/date schema are not verified.,Official or primary landing/data source; URL presence alone cannot unlock READY.,Implement source-specific deterministic HTML/embedded-JSON parser.,HTML_SCHEMA_PENDING,NOT_LINKED,NOT_LINKED,,,NOT_CONNECTED,NOT_A_GATE_DEPENDENCY,https://www.mcxindia.com/market-operations/trading-surveillance/future-prices,2026-07-14,https://www.mcxindia.com/market-operations/trading-surveillance/future-prices,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,117
117,CURRENT_INVENTORY,https://www.mcxindia.com/market-operations/trading-surveillance/reports/disclosure-of-top-participants--members-and-market-wide-position-limits,OFFICIAL_OR_PRIMARY,ELIGIBILITY_VETO,,ARTIFACT_CAPTURED_SCHEMA_PENDING,Official/primary URL is inventoried but has not been converted into a verified artifact contract.,BINARY_ARTIFACT_CANDIDATE,200,https://www.mcxindia.com/docs/default-source/disclosure-of-market-wide-position-limit/top_participants_members_at_commodity_level_july-10-2026.xlsx,Artifact fetched but no source-specific normalized schema is verified.,Official or primary landing/data source; URL presence alone cannot unlock READY.,"Add fixture, strict parser, data-date policy and row persistence.",ARTIFACT_CAPTURED_SCHEMA_PENDING,NOT_LINKED,NOT_LINKED,,,NOT_CONNECTED,NOT_A_GATE_DEPENDENCY,https://www.mcxindia.com/docs/default-source/disclosure-of-market-wide-position-limit/top_participants_members_at_commodity_level_july-10-2026.xlsx,2026-07-14,https://www.mcxindia.com/market-operations/trading-surveillance/reports/disclosure-of-top-participants--members-and-market-wide-position-limits,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,118
118,CURRENT_INVENTORY,https://www.mcxindia.com/market-operations/trading-surveillance/trading-holidays,OFFICIAL_OR_PRIMARY,ELIGIBILITY_VETO,,HTML_SCHEMA_PENDING,Official/primary URL is inventoried but has not been converted into a verified artifact contract.,HTML_STRUCTURED_CANDIDATE,200,https://www.mcxindia.com/market-operations/trading-surveillance/trading-holidays,HTML contains structured rows but semantics/date schema are not verified.,Official or primary landing/data source; URL presence alone cannot unlock READY.,Implement source-specific deterministic HTML/embedded-JSON parser.,HTML_SCHEMA_PENDING,NOT_LINKED,NOT_LINKED,,,NOT_CONNECTED,NOT_A_GATE_DEPENDENCY,https://www.mcxindia.com/market-operations/trading-surveillance/trading-holidays,2026-07-14,https://www.mcxindia.com/market-operations/trading-surveillance/trading-holidays,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,119
119,CURRENT_INVENTORY,https://www.mcxindia.com/products,OFFICIAL_OR_PRIMARY,RESEARCH_CONTEXT,,METADATA_ONLY,Official/primary URL is inventoried but has not been converted into a verified artifact contract.,HTML_METADATA_ONLY,200,https://www.mcxindia.com/products,No verified row-level payload contract.,Official or primary landing/data source; URL presence alone cannot unlock READY.,Discover official API/file contract or retain as reference only.,METADATA_ONLY,NOT_LINKED,NOT_LINKED,,,NOT_CONNECTED,NOT_A_GATE_DEPENDENCY,https://www.mcxindia.com/products,2026-07-14,https://www.mcxindia.com/products,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,120
120,CURRENT_INVENTORY,https://www.mcxindia.com/products/energy/crude-oil,OFFICIAL_OR_PRIMARY,RESEARCH_CONTEXT,,METADATA_ONLY,Official/primary URL is inventoried but has not been converted into a verified artifact contract.,HTML_METADATA_ONLY,200,https://www.mcxindia.com/products/energy/crude-oil,No verified row-level payload contract.,Official or primary landing/data source; URL presence alone cannot unlock READY.,Discover official API/file contract or retain as reference only.,METADATA_ONLY,NOT_LINKED,NOT_LINKED,,,NOT_CONNECTED,NOT_A_GATE_DEPENDENCY,https://www.mcxindia.com/products/energy/crude-oil,2026-07-14,https://www.mcxindia.com/products/energy/crude-oil,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,121
121,CURRENT_INVENTORY,http://www.moneycontrol.com,SECONDARY_DISCOVERY,DISCOVERY,,SECONDARY_DISCOVERY,Intentionally limited to reference or discovery; it cannot be trading proof.,NOT_ATTEMPTED_IN_BOUNDED_AUDIT,,,Not network-tested by the bounded 2026-07-13 audit; this is not the same as fetch failure.,May create a lead only; the claim must be reconciled to official evidence.,DO_NOT_ACTIVATE_AS_GATE_AUTHORITY,SECONDARY_DISCOVERY_ONLY,NOT_LINKED,NOT_LINKED,,,DISCOVERY_ONLY,NOT_A_GATE_DEPENDENCY,,2026-07-14,http://www.moneycontrol.com,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,122
122,CURRENT_INVENTORY,https://www.moneycontrol.com/markets/stock-deals/insider-deals/?utm_source=chatgpt.com,SECONDARY_DISCOVERY,DISCOVERY,,SECONDARY_DISCOVERY,Intentionally limited to reference or discovery; it cannot be trading proof.,NOT_ATTEMPTED_IN_BOUNDED_AUDIT,,,Not network-tested by the bounded 2026-07-13 audit; this is not the same as fetch failure.,May create a lead only; the claim must be reconciled to official evidence.,DO_NOT_ACTIVATE_AS_GATE_AUTHORITY,SECONDARY_DISCOVERY_ONLY,NOT_LINKED,NOT_LINKED,,,DISCOVERY_ONLY,NOT_A_GATE_DEPENDENCY,,2026-07-14,https://www.moneycontrol.com/markets/stock-deals/insider-deals,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,123
123,CURRENT_INVENTORY,https://www.moneycontrol.com/stocks/marketstats/blockdeals/,SECONDARY_DISCOVERY,DISCOVERY,,SECONDARY_DISCOVERY,Intentionally limited to reference or discovery; it cannot be trading proof.,NOT_ATTEMPTED_IN_BOUNDED_AUDIT,,,Not network-tested by the bounded 2026-07-13 audit; this is not the same as fetch failure.,May create a lead only; the claim must be reconciled to official evidence.,DO_NOT_ACTIVATE_AS_GATE_AUTHORITY,SECONDARY_DISCOVERY_ONLY,NOT_LINKED,NOT_LINKED,,,DISCOVERY_ONLY,NOT_A_GATE_DEPENDENCY,,2026-07-14,https://www.moneycontrol.com/stocks/marketstats/blockdeals,NO,Copied from CURRENT_211_LINK_USABILITY_2026-07-16.csv,CURRENT_211_LINK_USABILITY_2026-07-16.csv,124
